Sub-Saharan Africa (excluding high income),SSA,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,0.771200001,0.780309975,0.799570024,0.818799973,0.836470008,0.847750008,0.858089983,0.869419992,0.868579984,0.865800023,0.859549999,0.852959991,0.846499979,0.846329987,0.841409981,0.842400014,0.85145998,0.856469989,0.861570001,0.863009989,0.856249988,0.844649971,0.856209993,0.867370009,0.883000016,0.886219978,0.894460022,0.897920012,0.905149996,0.915769994,0.921639979,0.932089984,0.919130027,0.929170012,0.935159981,0.939549983,0.940850019,0.946829975,0.947960019,0.949419975,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,0.915300012,0.944989979,0.959290028,0.959479988,0.962469995,0.965020001,0.963159978,0.966149986,0.968819976,0.975049973,0.979929984,0.983850002,0.989629984,0.993520021,0.994589984,0.992879987,0.991460025,0.99119997,0.993610024,0.999369979,1.001320004,1.000740051,0.998489976,1.000740051,0.999080002,0.996309996,0.998369992,0.996270001,0.996649981,,,,,,,,,,,,,,,,,,,,
World,WLD,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,0.810440004,0.803080022,0.810500026,0.835730016,0.844489992,0.858430028,0.860329986,0.846549988,0.823419988,0.819819987,0.825810015,0.833339989,0.837040007,0.840659976,0.847479999,0.861320019,0.87598002,0.883159995,0.892210007,0.896870017,0.896300018,0.899240017,0.900080025,0.906329989,0.912389994,0.914250016,0.918789983,0.922230005,0.925419986,0.932410002,0.93720001,0.941020012,0.944689989,0.96401,0.97092998,0.969560027,0.973360002,0.973049998,0.978299975,0.984459996,0.984009981,0.987160027,0.984669983,0.984080017,0.983410001,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,0.19066,,,,,,,,,,,,,,,,,,,0.351839989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,ALB,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972370028,0.985909998,0.996590018,,0.994939983,1.006819963,,,,0.992749989,0.985080004,0.987010002,0.98259002,0.984449983,0.986829996,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,0.702449977,0.705579996,0.714890003,0.72586,0.742609978,0.757849991,0.769919991,0.777050018,0.783299983,0.788540006,0.797200024,0.804400027,0.815779984,0.82980001,0.840730011,0.849120021,0.858060002,0.86480999,0.874289989,0.884720027,0.895449996,0.907190025,0.914990008,0.925140023,0.933480024,,0.958500028,0.96529001,0.967530012,0.97319001,0.976369977,0.977540016,0.977419972,0.976350009,0.97931999,0.981869996,0.981869996,0.981869996,0.981869996,0.981869996,0.981869996,0.981869996,,,,,,,,,,,,,,,,,,,,
American Samoa,ASM,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,0.925779998,0.895780027,,,,,,,,,,,,,,,0.856939971,,,,,,,,,,0.88744998,0.878069997,0.839730024,0.769500017,0.769500017,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991259992,0.998449981,0.968800008,0.926069975,0.956570029,0.983650029,,0.975049973,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,1.020840049,,,,1.007240057,1.007439971,,,,,,,,,,,,,,,,1.001639962,,,,,,,,1.000749946,,,,0.995490015,0.988179982,0.990920007,0.993480027,0.99575001,0.994490027,0.994149983,0.986320019,0.986909986,0.986620009,0.98980999,,,,,,,,,,,,,,,,,,,,,
Armenia,ARM,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.029330015,1.040130019,,1.084710002,1.093950033,1.104359984,1.104359984,1.104359984,1.104359984,1.104359984,1.104359984,,,,,,,,,,,,,,,,,,,,,,
Aruba,ABW,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.014150023,0.994750023,1.005159974,0.985589981,0.975690007,0.964999974,0.974560022,0.983340025,0.987049997,0.992879987,1.037310004,1.037310004,1.037310004,1.037310004,,1.00237,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,1.002380013,,1.009639978,1.010699987,1.004520059,1.001379967,,,,,0.997990012,0.999159992,0.995509982,0.997110009,1.001989961,1.004480004,1.006659985,1.008100033,1.008170009,1.006000042,1.005900025,1.005910039,1.005480051,1.005779982,1.005660057,1.007969975,1.011520028,1.018929958,1.025329947,1.030660033,1.033030033,1.032199979,1.031309962,1.02907002,1.026170015,1.023079991,1.019330025,1.017719984,1.013620019,1.010560036,1.00770998,1.005329967,1.003790021,,,,,,,,,,,,,,,,,,,,,
Austria,AUT,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,,,,,,,,,,,,,,,,,,,,1.009140015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
